30-015-05868,30-015-05873,30-015-05877,30-015-05891,30-015-10259,30-015-10843,30-015-10859,30-015-20277,30-015-20302,30-015-20341,30-015-21700,30-015-23224,30-015-23324,30-015-23680,30-015-25419,30-015-25640,30-015-25697,30-015-25745,30-015-26194,30-015-27106,30-015-27627,30-015-27962,30-015-29345,30-015-29460,30-015-29602,30-015-29605,30-015-29792,30-015-38527,30-015-39736,30-015-42492,30-025-08128,30-025-08148,30-025-08161,30-025-22024,30-025-22390,30-025-24432,30-025-26844,30-025-27358,30-025-27616,30-025-28202,30-025-28237,30-025-28242,30-025-28259,30-025-30660,30-025-31515,30-025-32868,30-025-33398,30-025-33455,30-025-33521,30-025-33653,30-025-35524,30-025-35598,30-025-40162,30-025-40482,30-025-40500,30-025-40813,30-025-41208,30-025-41570,30-025-41735,30-025-42174,30-025-42258,30-025-42462,30-025-42463,30-025-42717,30-025-42759,30-025-23895,30-025-45028,30-015-04749,30-015-29728,30-015-31381,30-015-40435,30-015-40935,30-015-41649,30-015-43805,30-015-43806,30-015-44131,30-015-44416,30-015-44612,30-015-44676,30-015-45204,30-015-45224,30-015-45235,30-015-45237,30-025-25017,30-025-31929,30-025-41524,30-025-42354,30-025-42947,30-025-43379,30-025-43473,30-025-45029,30-025-45127,30-025-45469,30-025-46685,
 9.99990E+06, 9.99990E+06, 4.20200E+05, 4.11800E+05, 9.99990E+06, 1.95460E+06, 6.26700E+05, 6.14000E+05, 5.80000E+05, 1.54000E+06, 4.99500E+05, 1.43530E+06, 3.58000E+05, 1.43650E+06, 9.10400E+05, 6.38200E+05, 6.79400E+05, 0.00000E+00, 1.50570E+06, 8.32800E+05, 8.44000E+05, 8.20000E+05, 1.36270E+06, 7.99200E+05, 8.55400E+05, 8.40000E+05, 8.45000E+05, 6.33000E+05, 9.30600E+05, 6.90500E+05, 5.20000E+05, 5.01900E+05, 4.99500E+05, 1.57690E+06, 4.37800E+05, 5.20400E+05, 1.59600E+06, 4.44400E+05, 1.58500E+06, 4.97700E+05, 8.71000E+05, 9.35000E+05, 4.54500E+05, 4.44000E+05, 1.59200E+06, 9.85000E+05, 9.44200E+05, 8.75400E+05, 1.03000E+06, 1.12000E+06, 7.60000E+05, 6.50000E+05, 6.32200E+05, 6.27800E+05, 6.20500E+05, 0.00000E+00, 6.61300E+05, 7.20000E+05, 6.80000E+05, 6.27500E+05, 7.30000E+05, 7.01900E+05, 7.38500E+05, 6.27400E+05, 5.81000E+05, 1.90350E+06, 1.90000E+06, 1.72050E+06, 1.65850E+06, 1.74000E+06, 1.77990E+06, 1.77830E+06, 1.82360E+06, 1.75430E+06, 1.79050E+06, 1.79200E+06, 1.80880E+06, 1.77520E+06, 1.82120E+06, 1.74300E+06, 0.00000E+00, 1.78940E+06, 1.78600E+06, 1.55000E+06, 9.15000E+05, 1.84490E+06, 1.86750E+06, 1.87760E+06, 1.88810E+06, 1.82640E+06, 1.83980E+06, 1.89310E+06, 0.00000E+00, 0.00000E+00,
 9.07031E+06, 9.94972E+06, 4.11952E+05, 3.38226E+05, 9.91063E+06, 1.88192E+06, 1.04908E+05, 4.35036E+05, 4.53396E+05, 4.99574E+05,-4.86720E+05, 8.35520E+05,-9.20208E+05, 1.42512E+06,-1.14188E+06, 6.05738E+04, 6.17077E+05, 0.00000E+00,-2.84891E+06,-6.45560E+05, 7.88809E+05, 3.92899E+05, 7.88373E+05, 5.28091E+05, 4.72695E+05,-1.43603E+06, 7.73889E+05,-6.00658E+05,-4.39317E+05,-1.76052E+06, 6.61198E+04,-4.28137E+05,-2.40094E+05, 7.59830E+05,-2.46611E+05, 2.02297E+05, 8.66256E+05, 8.55953E+04, 1.97649E+05, 4.48212E+05, 7.93591E+05, 8.20556E+05, 2.59250E+05, 2.49229E+05, 1.17016E+06,-1.37081E+05, 5.96609E+05,-6.37325E+05,-6.11138E+05, 9.61127E+05, 3.85979E+04,-1.83533E+06,-5.68440E+05, 2.67729E+05, 3.92576E+05, 0.00000E+00,-3.98758E+06,-6.22666E+06,-9.57302E+06, 2.31348E+05,-2.93761E+06,-6.44594E+06,-3.84866E+06,-7.19244E+06, 5.48231E+05,-5.09455E+06, 1.79423E+05, 1.08320E+06, 3.24232E+05, 1.19313E+06, 7.65170E+05, 2.83418E+05, 8.68680E+05,-4.39262E+05, 1.47252E+06, 4.19143E+05, 1.36431E+06, 1.58690E+06, 2.86216E+05,-1.86991E+06, 0.00000E+00, 1.23753E+06, 1.62645E+06,-1.65818E+05,-7.66454E+05,-3.37288E+05,-4.72991E+05, 2.25600E+05, 7.67850E+05, 1.32007E+06, 1.07701E+06, 4.59804E+05, 0.00000E+00, 0.00000E+00,
 6.53260E+06, 9.89953E+06,-1.33446E+05, 2.64651E+05, 9.82136E+06, 1.80924E+06,-5.62833E+05, 2.56073E+05,-2.36436E+06,-1.25605E+06,-4.86720E+05,-2.19770E+05,-9.20208E+05, 5.21503E+05,-1.14188E+06,-1.40263E+06, 5.54754E+05, 0.00000E+00,-2.84891E+06,-6.45560E+05, 7.00627E+05,-5.78212E+04, 2.14046E+05, 2.56982E+05, 8.99900E+04,-1.43603E+06,-2.73436E+06,-6.00658E+05,-4.39317E+05,-1.76052E+06,-1.87620E+06,-4.28137E+05,-2.40094E+05,-2.41799E+06,-2.46611E+05,-1.43614E+07,-1.17053E+05,-2.73209E+05,-1.44040E+07,-3.28467E+06,-1.24176E+05,-7.25089E+06,-5.37332E+05,-8.07514E+05, 3.86310E+05,-1.37081E+05,-1.69826E+06,-6.37325E+05,-6.11138E+05,-5.85319E+05,-6.87324E+05,-1.83533E+06,-5.68440E+05,-2.76886E+05,-3.26966E+05, 0.00000E+00,-3.98758E+06,-6.22666E+06,-9.57302E+06,-3.23366E+05,-2.93761E+06,-6.44594E+06,-3.84866E+06,-7.19244E+06, 1.72753E+05,-5.09455E+06,-1.40068E+07,-2.17198E+05,-1.21583E+06,-1.83316E+05,-2.49559E+05,-2.11871E+06,-1.61746E+06,-4.39262E+05, 8.28764E+05,-2.95376E+06, 9.19825E+05,-3.79900E+06,-1.34207E+06,-1.86991E+06, 0.00000E+00, 6.85669E+05, 1.46690E+06,-1.65818E+05,-7.66454E+05,-3.37288E+05,-4.72991E+05,-1.60222E+06,-2.38578E+06, 7.72495E+05, 2.82041E+05,-6.25327E+06, 0.00000E+00, 0.00000E+00,
-2.05372E+07, 9.70088E+06,-1.33446E+05,-2.38643E+05, 9.62411E+06,-5.25239E+06,-5.62833E+05,-7.57266E+06,-2.36436E+06,-1.25605E+06,-4.86720E+05,-2.19770E+05,-9.20208E+05,-1.54382E+06,-1.14188E+06,-1.40263E+06, 3.03672E+05, 0.00000E+00,-2.84891E+06,-6.45560E+05,-4.27539E+05,-5.78212E+04,-3.51023E+06,-1.77373E+06,-5.07994E+05,-1.43603E+06,-2.73436E+06,-6.00658E+05,-4.39317E+05,-1.76052E+06,-1.87620E+06,-4.28137E+05,-2.40094E+05,-2.41799E+06,-2.46611E+05,-1.43614E+07,-1.17053E+05,-2.73209E+05,-1.44040E+07,-3.28467E+06,-1.24176E+05,-7.25089E+06,-5.37332E+05,-8.07514E+05,-5.06509E+05,-1.37081E+05,-1.69826E+06,-6.37325E+05,-6.11138E+05,-5.85319E+05,-6.87324E+05,-1.83533E+06,-5.68440E+05,-2.76886E+05,-3.26966E+05, 0.00000E+00,-3.98758E+06,-6.22666E+06,-9.57302E+06,-3.23366E+05,-2.93761E+06,-6.44594E+06,-3.84866E+06,-7.19244E+06,-4.60873E+07,-5.09455E+06,-1.40068E+07,-2.17198E+05,-1.21583E+06,-1.83316E+05,-2.49559E+05,-2.11871E+06,-1.61746E+06,-4.39262E+05,-3.01823E+06,-2.95376E+06,-1.76884E+06,-3.79900E+06,-1.34207E+06,-1.86991E+06, 0.00000E+00,-3.19515E+06,-4.12472E+06,-1.65818E+05,-7.66454E+05,-3.37288E+05,-4.72991E+05,-1.60222E+06,-2.38578E+06,-1.64494E+06,-6.30952E+06,-6.25327E+06, 0.00000E+00, 0.00000E+00,
-2.05372E+07,-3.02371E+07,-1.33446E+05,-2.38643E+05,-2.00969E+07,-5.25239E+06,-5.62833E+05,-7.57266E+06,-2.36436E+06,-1.25605E+06,-4.86720E+05,-2.19770E+05,-9.20208E+05,-1.54382E+06,-1.14188E+06,-1.40263E+06,-5.48645E+07, 0.00000E+00,-2.84891E+06,-6.45560E+05,-4.27539E+05,-5.78212E+04,-3.51023E+06,-1.77373E+06,-5.07994E+05,-1.43603E+06,-2.73436E+06,-6.00658E+05,-4.39317E+05,-1.76052E+06,-1.87620E+06,-4.28137E+05,-2.40094E+05,-2.41799E+06,-2.46611E+05,-1.43614E+07,-1.17053E+05,-2.73209E+05,-1.44040E+07,-3.28467E+06,-1.24176E+05,-7.25089E+06,-5.37332E+05,-8.07514E+05,-5.06509E+05,-1.37081E+05,-1.69826E+06,-6.37325E+05,-6.11138E+05,-5.85319E+05,-6.87324E+05,-1.83533E+06,-5.68440E+05,-2.76886E+05,-3.26966E+05, 0.00000E+00,-3.98758E+06,-6.22666E+06,-9.57302E+06,-3.23366E+05,-2.93761E+06,-6.44594E+06,-3.84866E+06,-7.19244E+06,-4.60873E+07,-5.09455E+06,-1.40068E+07,-2.17198E+05,-1.21583E+06,-1.83316E+05,-2.49559E+05,-2.11871E+06,-1.61746E+06,-4.39262E+05,-3.01823E+06,-2.95376E+06,-1.76884E+06,-3.79900E+06,-1.34207E+06,-1.86991E+06, 0.00000E+00,-3.19515E+06,-4.12472E+06,-1.65818E+05,-7.66454E+05,-3.37288E+05,-4.72991E+05,-1.60222E+06,-2.38578E+06,-1.64494E+06,-6.30952E+06,-6.25327E+06, 0.00000E+00, 0.00000E+00,
-2.05372E+07,-3.02371E+07,-1.33446E+05,-2.38643E+05,-2.00969E+07,-5.25239E+06,-5.62833E+05,-7.57266E+06,-2.36436E+06,-1.25605E+06,-4.86720E+05,-2.19770E+05,-9.20208E+05,-1.54382E+06,-1.14188E+06,-1.40263E+06,-5.48645E+07, 0.00000E+00,-2.84891E+06,-6.45560E+05,-4.27539E+05,-5.78212E+04,-3.51023E+06,-1.77373E+06,-5.07994E+05,-1.43603E+06,-2.73436E+06,-6.00658E+05,-4.39317E+05,-1.76052E+06,-1.87620E+06,-4.28137E+05,-2.40094E+05,-2.41799E+06,-2.46611E+05,-1.43614E+07,-1.17053E+05,-2.73209E+05,-1.44040E+07,-3.28467E+06,-1.24176E+05,-7.25089E+06,-5.37332E+05,-8.07514E+05,-5.06509E+05,-1.37081E+05,-1.69826E+06,-6.37325E+05,-6.11138E+05,-5.85319E+05,-6.87324E+05,-1.83533E+06,-5.68440E+05,-2.76886E+05,-3.26966E+05, 0.00000E+00,-3.98758E+06,-6.22666E+06,-9.57302E+06,-3.23366E+05,-2.93761E+06,-6.44594E+06,-3.84866E+06,-7.19244E+06,-4.60873E+07,-5.09455E+06,-1.40068E+07,-2.17198E+05,-1.21583E+06,-1.83316E+05,-2.49559E+05,-2.11871E+06,-1.61746E+06,-4.39262E+05,-3.01823E+06,-2.95376E+06,-1.76884E+06,-3.79900E+06,-1.34207E+06,-1.86991E+06, 0.00000E+00,-3.19515E+06,-4.12472E+06,-1.65818E+05,-7.66454E+05,-3.37288E+05,-4.72991E+05,-1.60222E+06,-2.38578E+06,-1.64494E+06,-6.30952E+06,-6.25327E+06, 0.00000E+00, 0.00000E+00,
-2.05372E+07,-3.02371E+07,-1.33446E+05,-2.38643E+05,-2.00969E+07,-5.25239E+06,-5.62833E+05,-7.57266E+06,-2.36436E+06,-1.25605E+06,-4.86720E+05,-2.19770E+05,-9.20208E+05,-1.54382E+06,-1.14188E+06,-1.40263E+06,-5.48645E+07, 0.00000E+00,-2.84891E+06,-6.45560E+05,-4.27539E+05,-5.78212E+04,-3.51023E+06,-1.77373E+06,-5.07994E+05,-1.43603E+06,-2.73436E+06,-6.00658E+05,-4.39317E+05,-1.76052E+06,-1.87620E+06,-4.28137E+05,-2.40094E+05,-2.41799E+06,-2.46611E+05,-1.43614E+07,-1.17053E+05,-2.73209E+05,-1.44040E+07,-3.28467E+06,-1.24176E+05,-7.25089E+06,-5.37332E+05,-8.07514E+05,-5.06509E+05,-1.37081E+05,-1.69826E+06,-6.37325E+05,-6.11138E+05,-5.85319E+05,-6.87324E+05,-1.83533E+06,-5.68440E+05,-2.76886E+05,-3.26966E+05, 0.00000E+00,-3.98758E+06,-6.22666E+06,-9.57302E+06,-3.23366E+05,-2.93761E+06,-6.44594E+06,-3.84866E+06,-7.19244E+06,-4.60873E+07,-5.09455E+06,-1.40068E+07,-2.17198E+05,-1.21583E+06,-1.83316E+05,-2.49559E+05,-2.11871E+06,-1.61746E+06,-4.39262E+05,-3.01823E+06,-2.95376E+06,-1.76884E+06,-3.79900E+06,-1.34207E+06,-1.86991E+06, 0.00000E+00,-3.19515E+06,-4.12472E+06,-1.65818E+05,-7.66454E+05,-3.37288E+05,-4.72991E+05,-1.60222E+06,-2.38578E+06,-1.64494E+06,-6.30952E+06,-6.25327E+06, 0.00000E+00, 0.00000E+00,
-2.05372E+07,-3.02371E+07,-1.33446E+05,-2.38643E+05,-2.00969E+07,-5.25239E+06,-5.62833E+05,-7.57266E+06,-2.36436E+06,-1.25605E+06,-4.86720E+05,-2.19770E+05,-9.20208E+05,-1.54382E+06,-1.14188E+06,-1.40263E+06,-5.48645E+07, 0.00000E+00,-2.84891E+06,-6.45560E+05,-4.27539E+05,-5.78212E+04,-3.51023E+06,-1.77373E+06,-5.07994E+05,-1.43603E+06,-2.73436E+06,-6.00658E+05,-4.39317E+05,-1.76052E+06,-1.87620E+06,-4.28137E+05,-2.40094E+05,-2.41799E+06,-2.46611E+05,-1.43614E+07,-1.17053E+05,-2.73209E+05,-1.44040E+07,-3.28467E+06,-1.24176E+05,-7.25089E+06,-5.37332E+05,-8.07514E+05,-5.06509E+05,-1.37081E+05,-1.69826E+06,-6.37325E+05,-6.11138E+05,-5.85319E+05,-6.87324E+05,-1.83533E+06,-5.68440E+05,-2.76886E+05,-3.26966E+05, 0.00000E+00,-3.98758E+06,-6.22666E+06,-9.57302E+06,-3.23366E+05,-2.93761E+06,-6.44594E+06,-3.84866E+06,-7.19244E+06,-4.60873E+07,-5.09455E+06,-1.40068E+07,-2.17198E+05,-1.21583E+06,-1.83316E+05,-2.49559E+05,-2.11871E+06,-1.61746E+06,-4.39262E+05,-3.01823E+06,-2.95376E+06,-1.76884E+06,-3.79900E+06,-1.34207E+06,-1.86991E+06, 0.00000E+00,-3.19515E+06,-4.12472E+06,-1.65818E+05,-7.66454E+05,-3.37288E+05,-4.72991E+05,-1.60222E+06,-2.38578E+06,-1.64494E+06,-6.30952E+06,-6.25327E+06, 0.00000E+00, 0.00000E+00,
-2.05372E+07,-3.02371E+07,-1.33446E+05,-2.38643E+05,-2.00969E+07,-5.25239E+06,-5.62833E+05,-7.57266E+06,-2.36436E+06,-1.25605E+06,-4.86720E+05,-2.19770E+05,-9.20208E+05,-1.54382E+06,-1.14188E+06,-1.40263E+06,-5.48645E+07, 0.00000E+00,-2.84891E+06,-6.45560E+05,-4.27539E+05,-5.78212E+04,-3.51023E+06,-1.77373E+06,-5.07994E+05,-1.43603E+06,-2.73436E+06,-6.00658E+05,-4.39317E+05,-1.76052E+06,-1.87620E+06,-4.28137E+05,-2.40094E+05,-2.41799E+06,-2.46611E+05,-1.43614E+07,-1.17053E+05,-2.73209E+05,-1.44040E+07,-3.28467E+06,-1.24176E+05,-7.25089E+06,-5.37332E+05,-8.07514E+05,-5.06509E+05,-1.37081E+05,-1.69826E+06,-6.37325E+05,-6.11138E+05,-5.85319E+05,-6.87324E+05,-1.83533E+06,-5.68440E+05,-2.76886E+05,-3.26966E+05, 0.00000E+00,-3.98758E+06,-6.22666E+06,-9.57302E+06,-3.23366E+05,-2.93761E+06,-6.44594E+06,-3.84866E+06,-7.19244E+06,-4.60873E+07,-5.09455E+06,-1.40068E+07,-2.17198E+05,-1.21583E+06,-1.83316E+05,-2.49559E+05,-2.11871E+06,-1.61746E+06,-4.39262E+05,-3.01823E+06,-2.95376E+06,-1.76884E+06,-3.79900E+06,-1.34207E+06,-1.86991E+06, 0.00000E+00,-3.19515E+06,-4.12472E+06,-1.65818E+05,-7.66454E+05,-3.37288E+05,-4.72991E+05,-1.60222E+06,-2.38578E+06,-1.64494E+06,-6.30952E+06,-6.25327E+06, 0.00000E+00, 0.00000E+00,
-2.05372E+07,-3.02371E+07,-1.33446E+05,-2.38643E+05,-2.00969E+07,-5.25239E+06,-5.62833E+05,-7.57266E+06,-2.36436E+06,-1.25605E+06,-4.86720E+05,-2.19770E+05,-9.20208E+05,-1.54382E+06,-1.14188E+06,-1.40263E+06,-5.48645E+07, 0.00000E+00,-2.84891E+06,-6.45560E+05,-4.27539E+05,-5.78212E+04,-3.51023E+06,-1.77373E+06,-5.07994E+05,-1.43603E+06,-2.73436E+06,-6.00658E+05,-4.39317E+05,-1.76052E+06,-1.87620E+06,-4.28137E+05,-2.40094E+05,-2.41799E+06,-2.46611E+05,-1.43614E+07,-1.17053E+05,-2.73209E+05,-1.44040E+07,-3.28467E+06,-1.24176E+05,-7.25089E+06,-5.37332E+05,-8.07514E+05,-5.06509E+05,-1.37081E+05,-1.69826E+06,-6.37325E+05,-6.11138E+05,-5.85319E+05,-6.87324E+05,-1.83533E+06,-5.68440E+05,-2.76886E+05,-3.26966E+05, 0.00000E+00,-3.98758E+06,-6.22666E+06,-9.57302E+06,-3.23366E+05,-2.93761E+06,-6.44594E+06,-3.84866E+06,-7.19244E+06,-4.60873E+07,-5.09455E+06,-1.40068E+07,-2.17198E+05,-1.21583E+06,-1.83316E+05,-2.49559E+05,-2.11871E+06,-1.61746E+06,-4.39262E+05,-3.01823E+06,-2.95376E+06,-1.76884E+06,-3.79900E+06,-1.34207E+06,-1.86991E+06, 0.00000E+00,-3.19515E+06,-4.12472E+06,-1.65818E+05,-7.66454E+05,-3.37288E+05,-4.72991E+05,-1.60222E+06,-2.38578E+06,-1.64494E+06,-6.30952E+06,-6.25327E+06, 0.00000E+00, 0.00000E+00,
