Treatment_Pl,
 1.00000E+05,
 1.00000E+05,
 1.00000E+05,
 1.00000E+05,
 1.00000E+05,
 1.00000E+05,
 1.00000E+05,
 1.00000E+05,
 1.00000E+05,
 1.00000E+05,
 1.00000E+05,
 1.00000E+05,
 1.00000E+05,
 1.00000E+05,
 1.00000E+05,
 1.00000E+05,
 1.00000E+05,
 1.00000E+05,
 1.00000E+05,
 1.00000E+05,
 1.00000E+05,
 1.00000E+05,
 1.00000E+05,
 1.00000E+05,
 1.00000E+05,
 1.00000E+05,
 1.00000E+05,
 1.00000E+05,
 1.00000E+05,
 1.00000E+05,
 1.00000E+05,
 1.00000E+05,
 1.00000E+05,
 1.00000E+05,
 1.00000E+05,
 1.00000E+05,
 1.00000E+05,
 1.00000E+05,
 1.00000E+05,
 1.00000E+05,
 1.00000E+05,
 1.00000E+05,
 1.00000E+05,
 1.00000E+05,
 1.00000E+05,
 1.00000E+05,
 1.00000E+05,
 1.00000E+05,
 1.00000E+05,
 1.00000E+05,
 1.00000E+05,
 1.00000E+05,
 1.00000E+05,
 1.00000E+05,
 1.00000E+05,
 1.00000E+05,
 1.00000E+05,
 1.00000E+05,
 1.00000E+05,
 1.00000E+05,
 1.00000E+05,
 1.00000E+05,
 1.00000E+05,
 1.00000E+05,
 1.00000E+05,
 1.00000E+05,
 1.00000E+05,
 1.00000E+05,
 1.00000E+05,
 1.00000E+05,
 1.00000E+05,
 1.00000E+05,
 1.00000E+05,
 1.00000E+05,
 1.00000E+05,
 1.00000E+05,
 1.00000E+05,
 1.00000E+05,
 1.00000E+05,
 1.00000E+05,
 1.00000E+05,
 1.00000E+05,
 1.00000E+05,
 1.00000E+05,
 1.00000E+05,
 1.00000E+05,
 1.00000E+05,
 1.00000E+05,
 1.00000E+05,
 1.00000E+05,
 1.00000E+05,
 1.00000E+05,
 1.00000E+05,
 1.00000E+05,
 1.00000E+05,
 1.00000E+05,
 1.00000E+05,
 1.00000E+05,
 1.00000E+05,
 1.00000E+05,
 1.00000E+05,
 1.00000E+05,
 1.00000E+05,
 1.00000E+05,
 1.00000E+05,
 1.00000E+05,
 1.00000E+05,
 1.00000E+05,
 1.00000E+05,
 1.00000E+05,
 1.00000E+05,
 1.00000E+05,
 1.00000E+05,
 1.00000E+05,
 1.00000E+05,
 1.00000E+05,
 1.00000E+05,
 1.00000E+05,
 1.00000E+05,
 1.00000E+05,
 1.00000E+05,
 1.00000E+05,
 1.00000E+05,
 1.00000E+05,
 1.00000E+05,
 1.00000E+05,
 1.00000E+05,
 1.00000E+05,
 1.00000E+05,
 1.00000E+05,
 1.00000E+05,
 1.00000E+05,
 1.00000E+05,
 1.00000E+05,
 1.00000E+05,
 1.00000E+05,
 1.00000E+05,
 1.00000E+05,
 1.00000E+05,
 1.00000E+05,
 1.00000E+05,
 1.00000E+05,
 1.00000E+05,
 1.00000E+05,
 1.00000E+05,
 1.00000E+05,
 1.00000E+05,
 1.00000E+05,
 1.00000E+05,
 1.00000E+05,
 1.00000E+05,
 1.00000E+05,
 1.00000E+05,
 1.00000E+05,
 1.00000E+05,
 1.00000E+05,
 1.00000E+05,
 1.00000E+05,
 1.00000E+05,
 1.00000E+05,
 1.00000E+05,
 1.00000E+05,
 1.00000E+05,
 1.00000E+05,
 1.00000E+05,
 1.00000E+05,
 1.00000E+05,
 1.00000E+05,
 1.00000E+05,
 1.00000E+05,
 1.00000E+05,
 1.00000E+05,
 1.00000E+05,
 1.00000E+05,
 1.00000E+05,
 1.00000E+05,
 1.00000E+05,
 1.00000E+05,
 1.00000E+05,
 1.00000E+05,
 1.00000E+05,
 1.00000E+05,
 1.00000E+05,
 1.00000E+05,
 1.00000E+05,
 1.00000E+05,
 1.00000E+05,
 1.00000E+05,
 1.00000E+05,
 1.00000E+05,
 1.00000E+05,
 1.00000E+05,
 1.00000E+05,
 1.00000E+05,
 1.00000E+05,
 1.00000E+05,
 1.00000E+05,
 1.00000E+05,
 1.00000E+05,
 1.00000E+05,
 1.00000E+05,
 1.00000E+05,
 1.00000E+05,
 1.00000E+05,
 1.00000E+05,
 9.03059E+04,
 8.30353E+04,
 7.75824E+04,
 7.34927E+04,
 7.04254E+04,
 6.81250E+04,
 6.63996E+04,
 6.51056E+04,
 6.41351E+04,
 6.34073E+04,
 6.28614E+04,
 6.24519E+04,
 6.27538E+04,
 6.29803E+04,
 6.31501E+04,
 6.32775E+04,
 6.33730E+04,
 6.34446E+04,
 6.34984E+04,
 6.35387E+04,
 6.35689E+04,
 6.35916E+04,
 6.36086E+04,
 6.36213E+04,
 6.41813E+04,
 6.46012E+04,
 6.49162E+04,
 6.51524E+04,
 6.53296E+04,
 6.54625E+04,
 6.55621E+04,
 6.56369E+04,
 6.56929E+04,
 6.57350E+04,
 6.57665E+04,
 6.57902E+04,
 6.63053E+04,
 6.66917E+04,
 6.69815E+04,
 6.71988E+04,
 6.73618E+04,
 6.74841E+04,
 6.75758E+04,
 6.76446E+04,
 6.76961E+04,
 6.77348E+04,
 6.77638E+04,
 6.77856E+04,
 6.82515E+04,
 6.86009E+04,
 6.88630E+04,
 6.90595E+04,
 6.92069E+04,
 6.93175E+04,
 6.94004E+04,
 6.94626E+04,
 6.95092E+04,
 6.95442E+04,
 6.95704E+04,
 6.95901E+04,
 7.00112E+04,
 7.03270E+04,
 7.05638E+04,
 7.07415E+04,
 7.08747E+04,
 7.09746E+04,
 7.10496E+04,
 7.11058E+04,
 7.11479E+04,
 7.11796E+04,
 7.12033E+04,
 7.12211E+04,
 7.16016E+04,
 7.18870E+04,
 7.21011E+04,
 7.22616E+04,
 7.23821E+04,
 7.24724E+04,
 7.25401E+04,
 7.25909E+04,
 7.26290E+04,
 7.26576E+04,
 7.26790E+04,
 7.26951E+04,
 7.30390E+04,
 7.32970E+04,
 7.34904E+04,
 7.36355E+04,
 7.37444E+04,
 7.38260E+04,
 7.38872E+04,
 7.39331E+04,
 7.39676E+04,
 7.39934E+04,
 7.40128E+04,
 7.40273E+04,
 7.43381E+04,
 7.45713E+04,
 7.47461E+04,
 7.48772E+04,
 7.49756E+04,
 7.50494E+04,
 7.51047E+04,
 7.51462E+04,
 7.51773E+04,
 7.52007E+04,
 7.52182E+04,
 0.00000E+00,
