ID,X,Y,spud year,Direction
30-025-32614,6.209058E+05,3.568672E+06,1995,V
30-025-32909,6.209514E+05,3.573155E+06,1995,V
30-025-32613,6.211971E+05,3.569079E+06,1995,V
30-025-32867,6.208914E+05,3.569879E+06,1995,V
30-025-33085,6.212220E+05,3.572697E+06,1995,V
30-015-28358,6.099295E+05,3.543421E+06,1995,V
30-025-32717,6.213494E+05,3.570643E+06,1995,V
30-015-27895,6.101098E+05,3.560961E+06,1995,V
30-025-33222,6.212804E+05,3.575912E+06,1995,V
30-015-27797,6.104842E+05,3.563379E+06,1995,V
30-025-33062,6.341745E+05,3.542723E+06,1995,V
30-025-33054,6.216826E+05,3.575919E+06,1995,V
30-015-27912,6.108876E+05,3.563319E+06,1995,V
30-025-33001,6.224607E+05,3.570275E+06,1995,V
30-015-28270,6.117330E+05,3.567458E+06,1995,V
30-015-27714,6.161824E+05,3.568212E+06,1995,V
30-015-27277,6.163857E+05,3.567913E+06,1995,V
30-015-27276,6.163818E+05,3.568315E+06,1995,V
30-015-27275,6.167843E+05,3.568320E+06,1995,V
30-015-24277,6.178848E+05,3.548507E+06,1995,V
30-015-28182,6.185093E+05,3.573312E+06,1995,V
30-015-28198,6.187780E+05,3.569952E+06,1995,V
30-015-27887,6.123956E+05,3.574908E+06,1994,V
30-015-27228,6.127689E+05,3.567469E+06,1994,V
30-015-27595,6.128669E+05,3.567771E+06,1994,V
30-015-27581,6.124606E+05,3.568169E+06,1994,V
30-015-27618,6.130670E+05,3.576223E+06,1994,V
30-015-27229,6.123715E+05,3.567062E+06,1994,V
30-015-27886,6.128812E+05,3.575365E+06,1994,V
30-015-27578,6.136674E+05,3.568182E+06,1994,V
30-015-27841,6.132016E+05,3.574015E+06,1994,V
30-015-27888,6.131941E+05,3.574112E+06,1994,V
30-015-27795,6.136305E+05,3.571402E+06,1994,V
30-015-27899,6.136969E+05,3.574118E+06,1994,V
30-015-27597,6.135087E+05,3.576228E+06,1994,V
30-015-27914,6.140643E+05,3.576890E+06,1994,V
30-015-27232,6.140783E+05,3.567382E+06,1994,V
30-015-27610,6.135645E+05,3.576630E+06,1994,V
30-015-27217,6.143294E+05,3.571811E+06,1994,V
30-015-27515,6.143696E+05,3.576637E+06,1994,V
30-015-27812,6.144497E+05,3.570204E+06,1994,V
30-015-27517,6.147850E+05,3.575737E+06,1994,V
30-015-27609,6.147371E+05,3.571414E+06,1994,V
30-015-27999,6.153418E+05,3.571320E+06,1994,V
30-015-27884,6.155965E+05,3.571423E+06,1994,V
30-015-28184,6.156793E+05,3.568206E+06,1994,V
30-015-27936,6.156524E+05,3.570619E+06,1994,V
30-015-27937,6.160541E+05,3.570624E+06,1994,V
30-015-27637,6.161739E+05,3.569017E+06,1994,V
30-015-27691,6.196351E+05,3.573877E+06,1994,V
30-015-27423,6.191682E+05,3.573438E+06,1994,V
30-015-27657,6.192730E+05,3.573873E+06,1994,V
30-015-27959,6.088690E+05,3.561757E+06,1994,V
30-015-28120,6.202034E+05,3.568560E+06,1994,V
30-015-27972,6.197526E+05,3.563828E+06,1994,V
30-025-32399,6.209195E+05,3.567466E+06,1994,V
30-025-32397,6.209310E+05,3.568308E+06,1994,V
30-025-32754,6.209685E+05,3.571787E+06,1994,V
30-025-32701,6.208818E+05,3.570681E+06,1994,V
30-025-32669,6.204952E+05,3.574291E+06,1994,V
30-025-32716,6.208866E+05,3.570279E+06,1994,V
30-025-32688,6.209788E+05,3.570985E+06,1994,V
30-015-27919,6.096688E+05,3.562165E+06,1994,V
30-015-27787,6.100971E+05,3.562068E+06,1994,V
30-015-28102,6.097222E+05,3.560556E+06,1994,V
30-025-32481,6.212324E+05,3.571892E+06,1994,V
30-015-28086,6.101004E+05,3.561766E+06,1994,V
30-025-32478,6.212435E+05,3.571090E+06,1994,V
30-025-32398,6.213788E+05,3.567474E+06,1994,V
30-025-32504,6.213701E+05,3.568680E+06,1994,V
30-015-27986,6.101217E+05,3.562587E+06,1994,V
30-025-32540,6.216451E+05,3.571096E+06,1994,V
30-025-32505,6.217726E+05,3.568687E+06,1994,V
30-015-28168,6.105522E+05,3.566241E+06,1994,V
30-025-32482,6.217795E+05,3.567581E+06,1994,V
30-015-28087,6.101048E+05,3.561363E+06,1994,V
30-015-27911,6.104828E+05,3.562187E+06,1994,V
30-015-27890,6.120359E+05,3.567376E+06,1994,V
30-015-27638,6.161785E+05,3.568615E+06,1994,V
30-015-27499,6.163601E+05,3.570325E+06,1994,V
30-015-27264,6.163791E+05,3.568617E+06,1994,V
30-015-27500,6.164665E+05,3.569825E+06,1994,V
30-015-28239,6.161712E+05,3.569319E+06,1994,V
30-015-27548,6.164730E+05,3.569322E+06,1994,V
30-015-27265,6.168822E+05,3.568622E+06,1994,V
30-015-27262,6.168783E+05,3.569025E+06,1994,V
30-015-28061,6.171869E+05,3.568325E+06,1994,V
30-015-27240,6.169754E+05,3.569327E+06,1994,V
30-015-27263,6.164758E+05,3.569020E+06,1994,V
30-015-28026,6.185615E+05,3.569849E+06,1994,V
30-015-27365,6.187679E+05,3.570754E+06,1994,V
30-015-28005,6.187734E+05,3.570352E+06,1994,V
30-015-28123,6.189017E+05,3.573798E+06,1994,V
30-015-27411,6.191435E+05,3.572969E+06,1994,V
30-015-27998,6.187824E+05,3.577885E+06,1994,V
30-015-27589,6.127846E+05,3.575013E+06,1994,V
30-015-27422,6.123480E+05,3.574546E+06,1993,V
30-015-27312,6.128335E+05,3.570891E+06,1993,V
30-015-27624,6.121423E+05,3.569777E+06,1993,V
30-015-27290,6.132079E+05,3.573006E+06,1993,V
30-015-27579,6.132656E+05,3.568178E+06,1993,V
30-015-27390,6.132573E+05,3.568984E+06,1993,V
30-015-27580,6.128631E+05,3.568173E+06,1993,V
30-015-27397,6.127954E+05,3.574108E+06,1993,V
30-015-27250,6.121587E+05,3.568166E+06,1993,V
30-015-27280,6.121624E+05,3.567764E+06,1993,V
30-015-27492,6.132611E+05,3.568582E+06,1993,V
30-015-27395,6.128555E+05,3.568980E+06,1993,V
30-015-27576,6.124568E+05,3.568573E+06,1993,V
30-015-27421,6.127887E+05,3.574642E+06,1993,V
30-015-27420,6.131881E+05,3.574585E+06,1993,V
30-015-27598,6.130722E+05,3.575821E+06,1993,V
30-015-27017,6.136553E+05,3.569391E+06,1993,V
30-015-27238,6.136155E+05,3.572608E+06,1993,V
30-015-27393,6.131780E+05,3.575419E+06,1993,V
30-015-27577,6.136636E+05,3.568586E+06,1993,V
30-015-27114,6.136189E+05,3.572306E+06,1993,V
30-015-27112,6.139271E+05,3.571807E+06,1993,V
30-015-27152,6.136906E+05,3.574620E+06,1993,V
30-015-27392,6.136808E+05,3.575425E+06,1993,V
30-015-27095,6.136455E+05,3.570195E+06,1993,V
30-015-27388,6.139131E+05,3.572913E+06,1993,V
30-015-27289,6.136103E+05,3.573011E+06,1993,V
30-015-27588,6.140525E+05,3.569798E+06,1993,V
30-015-27021,6.139975E+05,3.574221E+06,1993,V
30-015-27396,6.131997E+05,3.574957E+06,1993,V
30-015-27600,6.135139E+05,3.575825E+06,1993,V
30-015-27325,6.139825E+05,3.575428E+06,1993,V
30-015-27319,6.132345E+05,3.570895E+06,1993,V
30-015-27547,6.128593E+05,3.568578E+06,1993,V
30-015-27425,6.140427E+05,3.570602E+06,1993,V
30-015-26633,6.139923E+05,3.574623E+06,1993,V
30-015-27491,6.140623E+05,3.568993E+06,1993,V
30-015-27443,6.139667E+05,3.576633E+06,1993,V
30-015-27442,6.140412E+05,3.576204E+06,1993,V
30-015-27601,6.140577E+05,3.569396E+06,1993,V
30-015-27389,6.136598E+05,3.568989E+06,1993,V
30-015-27243,6.139173E+05,3.572611E+06,1993,V
30-015-27424,6.143434E+05,3.570705E+06,1993,V
30-015-27218,6.143347E+05,3.571409E+06,1993,V
30-015-27616,6.143201E+05,3.572576E+06,1993,V
30-015-27219,6.143404E+05,3.570907E+06,1993,V
30-015-27022,6.144010E+05,3.574125E+06,1993,V
30-015-27324,6.143836E+05,3.575532E+06,1993,V
30-015-27550,6.144602E+05,3.569400E+06,1993,V
30-015-27593,6.147907E+05,3.566686E+06,1993,V
30-015-27611,6.147472E+05,3.570588E+06,1993,V
30-015-27347,6.147435E+05,3.570911E+06,1993,V
30-015-27323,6.147891E+05,3.575436E+06,1993,V
30-025-31968,6.266068E+05,3.576103E+06,1993,V
30-015-27497,6.151452E+05,3.570915E+06,1993,V
30-015-27552,6.151482E+05,3.570714E+06,1993,V
30-015-27711,6.155465E+05,3.571020E+06,1993,V
30-025-32041,6.204643E+05,3.571879E+06,1993,V
30-025-32176,6.212379E+05,3.571492E+06,1993,V
30-025-32202,6.213728E+05,3.568278E+06,1993,V
30-025-31528,6.220257E+05,3.542978E+06,1993,V
30-015-27536,6.104937E+05,3.562574E+06,1993,V
30-015-27753,6.108964E+05,3.562514E+06,1993,V
30-015-27752,6.104893E+05,3.562977E+06,1993,V
30-025-32138,6.337411E+05,3.570837E+06,1993,V
30-015-27453,6.113278E+05,3.565340E+06,1993,V
30-015-27537,6.108920E+05,3.562917E+06,1993,V
30-015-27704,6.114418E+05,3.577816E+06,1993,V
30-015-27241,6.120204E+05,3.568971E+06,1993,V
30-025-32192,6.221881E+05,3.567024E+06,1993,V
30-015-27617,6.121378E+05,3.570179E+06,1993,V
30-015-27249,6.120543E+05,3.568569E+06,1993,V
30-015-27156,6.124441E+05,3.569780E+06,1993,V
30-015-27409,6.124530E+05,3.568975E+06,1993,V
30-015-27097,6.124396E+05,3.570182E+06,1993,V
30-015-27281,6.124643E+05,3.567767E+06,1993,V
30-015-27501,6.124147E+05,3.574104E+06,1993,V
30-015-27266,6.124620E+05,3.570886E+06,1993,V
30-015-27498,6.164561E+05,3.570729E+06,1993,V
30-015-27268,6.169708E+05,3.569730E+06,1993,V
30-015-27200,6.176592E+05,3.571044E+06,1993,V
30-015-27387,6.180948E+05,3.572697E+06,1993,V
30-015-27549,6.180714E+05,3.570143E+06,1993,V
30-015-27622,6.179929E+05,3.576672E+06,1993,V
30-015-27374,6.180269E+05,3.572294E+06,1993,V
30-015-27384,6.181513E+05,3.573088E+06,1993,V
30-015-27223,6.172726E+05,3.569733E+06,1993,V
30-015-27269,6.184661E+05,3.570751E+06,1993,V
30-015-27134,6.184637E+05,3.570952E+06,1993,V
30-015-27729,6.184789E+05,3.572721E+06,1993,V
30-015-27198,6.184522E+05,3.571878E+06,1993,V
30-015-27199,6.184578E+05,3.571454E+06,1993,V
30-015-27129,6.187346E+05,3.573464E+06,1993,V
30-015-27382,6.188501E+05,3.572261E+06,1993,V
30-015-27496,6.185582E+05,3.570248E+06,1993,V
30-015-27383,6.188546E+05,3.571877E+06,1993,V
30-015-27391,6.187454E+05,3.572611E+06,1993,V
30-015-27386,6.188650E+05,3.571057E+06,1993,V
30-015-27385,6.188602E+05,3.571460E+06,1993,V
30-025-32334,6.313936E+05,3.570449E+06,1993,V
30-015-27412,6.191483E+05,3.572566E+06,1993,V
30-015-27706,6.191507E+05,3.572365E+06,1993,V
30-015-27438,6.076827E+05,3.558111E+06,1993,V
30-015-27020,6.128511E+05,3.569382E+06,1992,V
30-015-27019,6.128466E+05,3.569785E+06,1992,V
30-015-27171,6.128369E+05,3.570589E+06,1992,V
30-015-27155,6.124486E+05,3.569378E+06,1992,V
30-015-27096,6.128413E+05,3.570186E+06,1992,V
30-015-27170,6.136399E+05,3.570628E+06,1992,V
30-015-27016,6.136500E+05,3.569793E+06,1992,V
30-015-27018,6.132528E+05,3.569387E+06,1992,V
30-015-27115,6.136369E+05,3.570899E+06,1992,V
30-015-27153,6.136846E+05,3.575083E+06,1992,V
30-015-27094,6.132483E+05,3.569789E+06,1992,V
30-015-27139,6.139323E+05,3.571405E+06,1992,V
30-015-26987,6.139207E+05,3.572310E+06,1992,V
30-015-27131,6.139387E+05,3.570903E+06,1992,V
30-015-27216,6.143230E+05,3.572314E+06,1992,V
30-015-27178,6.143806E+05,3.575733E+06,1992,V
30-015-27008,6.146000E+05,3.565879E+06,1992,V
30-025-31625,6.269101E+05,3.575977E+06,1992,V
30-015-26955,6.153674E+05,3.560554E+06,1992,V
30-025-31664,6.227261E+05,3.543287E+06,1992,V
30-015-27177,6.124653E+05,3.570585E+06,1992,V
30-015-27239,6.168655E+05,3.570130E+06,1992,V
30-015-27255,6.168590E+05,3.570633E+06,1992,V
30-015-27113,6.171673E+05,3.570133E+06,1992,V
30-015-27075,6.173573E+05,3.571040E+06,1992,V
30-015-27102,6.177551E+05,3.571447E+06,1992,V
30-015-27104,6.177214E+05,3.570944E+06,1992,V
30-015-27105,6.180613E+05,3.570947E+06,1992,V
30-015-27206,6.179638E+05,3.570745E+06,1992,V
30-015-27081,6.175621E+05,3.570741E+06,1992,V
30-015-27101,6.179490E+05,3.571950E+06,1992,V
30-015-27103,6.183792E+05,3.572156E+06,1992,V
30-015-26928,6.183656E+05,3.573006E+06,1992,V
30-015-27138,6.070065E+05,3.543030E+06,1992,V
30-015-05896,6.191905E+05,3.541623E+06,1992,V
30-015-27162,6.187394E+05,3.573119E+06,1992,V
30-015-26885,6.171754E+05,3.570737E+06,1992,V
30-025-27557,6.239205E+05,3.547297E+06,1991,V
30-015-26591,6.142906E+05,3.574928E+06,1991,V
30-015-26518,6.149912E+05,3.560932E+06,1991,V
30-025-31434,6.272164E+05,3.575671E+06,1991,V
30-015-26405,6.153629E+05,3.560956E+06,1991,V
30-015-26772,6.157644E+05,3.561011E+06,1991,V
30-025-31016,6.212528E+05,3.546030E+06,1991,V
30-015-26630,6.173400E+05,3.563799E+06,1991,V
30-025-30899,6.216885E+05,3.545808E+06,1990,V
30-025-30947,6.214930E+05,3.545403E+06,1990,V
30-025-30991,6.218957E+05,3.545407E+06,1990,V
30-025-08235,6.236213E+05,3.553129E+06,1989,V
30-015-26109,6.153070E+05,3.561760E+06,1989,V
30-025-30563,6.212017E+05,3.544999E+06,1989,V
30-025-30673,6.219200E+05,3.543380E+06,1989,V
30-015-25866,6.132483E+05,3.569789E+06,1988,V
30-015-26045,6.153117E+05,3.561403E+06,1988,V
30-015-25951,6.102498E+05,3.543121E+06,1988,V
30-025-30389,6.221095E+05,3.544403E+06,1988,V
30-025-30457,6.223173E+05,3.543784E+06,1988,V
30-015-25781,6.132837E+05,3.564122E+06,1987,V
30-015-25769,6.147515E+05,3.570207E+06,1987,V
30-025-30030,6.249855E+05,3.569545E+06,1987,V
30-025-29986,6.220160E+05,3.543783E+06,1987,V
30-025-30135,6.217105E+05,3.543782E+06,1987,V
30-025-29877,6.217057E+05,3.544185E+06,1987,V
30-015-25744,6.104897E+05,3.543465E+06,1987,V
30-015-25454,6.046322E+05,3.574898E+06,1987,V
30-025-08212,6.243209E+05,3.553443E+06,1986,V
30-025-27655,6.273119E+05,3.576015E+06,1986,V
30-025-29799,6.221114E+05,3.544185E+06,1986,V
30-015-25644,6.078869E+05,3.545224E+06,1986,V
30-025-29510,6.235230E+05,3.545027E+06,1985,V
30-025-29540,6.230899E+05,3.547057E+06,1985,V
30-025-08230,6.243336E+05,3.552638E+06,1985,V
30-025-26360,6.262731E+05,3.562320E+06,1985,V
30-025-28896,6.282255E+05,3.567995E+06,1985,V
30-025-29337,6.272925E+05,3.570087E+06,1985,V
30-025-29231,6.223123E+05,3.544256E+06,1985,V
30-015-24793,6.058051E+05,3.541512E+06,1985,V
30-015-25305,6.187770E+05,3.573465E+06,1985,V
30-015-25389,6.077220E+05,3.541877E+06,1985,V
30-015-24307,6.070016E+05,3.543491E+06,1985,V
30-015-25208,6.078176E+05,3.542381E+06,1985,V
30-015-25407,6.189322E+05,3.573768E+06,1985,V
30-025-28522,6.258611E+05,3.563118E+06,1984,V
30-025-28726,6.231871E+05,3.547363E+06,1984,V
30-025-28909,6.231146E+05,3.545726E+06,1984,V
30-025-28483,6.235962E+05,3.547362E+06,1984,V
30-025-28607,6.309348E+05,3.574463E+06,1984,V
30-025-25064,6.239205E+05,3.545642E+06,1983,V
30-025-28081,6.257549E+05,3.563619E+06,1983,V
30-025-28479,6.258654E+05,3.562716E+06,1983,V
30-025-28101,6.225043E+05,3.545012E+06,1983,V
30-025-28471,6.239237E+05,3.545436E+06,1983,V
30-025-28472,6.225091E+05,3.544610E+06,1983,V
30-025-28069,6.258704E+05,3.562313E+06,1982,V
30-025-27873,6.259099E+05,3.556345E+06,1982,V
30-025-27754,6.273562E+05,3.564453E+06,1982,V
30-015-24190,6.161578E+05,3.561770E+06,1982,V
30-015-23587,6.132378E+05,3.570593E+06,1981,V
30-025-27136,6.229571E+05,3.570716E+06,1981,D
30-025-27186,6.258982E+05,3.559897E+06,1981,V
30-025-27478,6.208715E+05,3.571486E+06,1981,V
30-025-26344,6.337291E+05,3.568867E+06,1979,V
30-025-26158,6.327089E+05,3.562012E+06,1978,V
30-015-22473,6.181365E+05,3.573059E+06,1978,V
30-025-25349,6.213086E+05,3.542548E+06,1976,V
30-025-25348,6.298773E+05,3.572441E+06,1976,V
30-025-24920,6.215226E+05,3.542978E+06,1975,V
30-025-25182,6.215190E+05,3.543280E+06,1975,V
30-025-25190,6.216401E+05,3.541646E+06,1975,V
30-015-21497,6.176865E+05,3.568632E+06,1975,V
30-015-21431,6.180590E+05,3.571149E+06,1975,V
30-025-25201,6.305605E+05,3.573956E+06,1975,V
30-025-24723,6.210934E+05,3.543380E+06,1974,V
30-025-24708,6.207983E+05,3.542978E+06,1974,V
30-025-24829,6.211003E+05,3.542978E+06,1974,V
30-015-21175,6.050739E+05,3.573386E+06,1974,V
30-025-24623,6.207914E+05,3.543380E+06,1973,V
30-015-20939,6.112306E+05,3.568560E+06,1973,V
30-025-24468,6.298409E+05,3.567214E+06,1973,V
30-025-24433,6.298372E+05,3.567616E+06,1973,V
30-015-20796,6.181096E+05,3.572656E+06,1973,V
30-015-20986,6.180543E+05,3.571551E+06,1973,V
30-025-24411,6.299339E+05,3.567919E+06,1973,V
30-015-20599,6.180453E+05,3.572253E+06,1972,V
30-025-08172,6.262146E+05,3.557193E+06,1971,V
30-025-22439,6.254911E+05,3.560293E+06,1968,V
30-025-22882,6.250935E+05,3.559514E+06,1968,V
30-025-22738,6.250939E+05,3.559884E+06,1968,V
30-025-22555,6.231208E+05,3.544614E+06,1968,V
30-025-22687,6.235711E+05,3.545636E+06,1968,V
30-025-22294,6.258939E+05,3.560300E+06,1967,V
30-025-22050,6.229154E+05,3.544855E+06,1967,V
30-025-22170,6.231966E+05,3.543595E+06,1967,V
30-025-22137,6.283633E+05,3.555113E+06,1967,V
30-025-21794,6.229068E+05,3.544614E+06,1966,V
30-025-21741,6.231184E+05,3.544819E+06,1966,V
30-025-08238,6.250486E+05,3.552752E+06,1964,V
30-025-21081,6.294074E+05,3.570022E+06,1964,V
30-025-08201,6.236125E+05,3.553732E+06,1963,V
30-025-20120,6.254871E+05,3.557885E+06,1963,V
30-025-20577,6.227296E+05,3.551005E+06,1963,V
30-015-05976,6.194799E+05,3.542754E+06,1963,V
30-025-08226,6.254446E+05,3.553161E+06,1962,V
30-025-08159,6.266622E+05,3.563533E+06,1962,V
30-025-08160,6.263571E+05,3.563832E+06,1962,V
30-025-08155,6.265572E+05,3.563936E+06,1962,V
30-025-08163,6.269548E+05,3.564345E+06,1962,V
30-025-08149,6.271179E+05,3.564818E+06,1962,V
30-025-08145,6.278421E+05,3.566357E+06,1962,V
30-025-08141,6.278375E+05,3.566778E+06,1962,V
30-025-08140,6.278324E+05,3.567183E+06,1962,V
30-025-08144,6.282445E+05,3.566383E+06,1962,V
30-025-08135,6.284875E+05,3.570910E+06,1962,V
30-025-08134,6.285959E+05,3.570409E+06,1962,V
30-025-08374,6.327134E+05,3.561610E+06,1962,V
30-025-08202,6.236188E+05,3.553330E+06,1961,V
30-025-08211,6.239185E+05,3.553436E+06,1961,V
30-025-08209,6.243040E+05,3.554647E+06,1961,V
30-025-08207,6.243152E+05,3.553845E+06,1961,V
30-025-08232,6.246418E+05,3.553046E+06,1961,V
30-025-08206,6.247313E+05,3.553852E+06,1961,V
30-025-08218,6.250366E+05,3.553556E+06,1961,V
30-025-08205,6.250316E+05,3.553958E+06,1961,V
30-025-08220,6.254340E+05,3.553966E+06,1961,V
30-025-08203,6.251223E+05,3.554663E+06,1961,V
30-025-08176,6.258999E+05,3.557088E+06,1961,V
30-025-08174,6.258950E+05,3.557488E+06,1961,V
30-025-08219,6.258306E+05,3.554373E+06,1961,V
30-025-08151,6.262466E+05,3.564735E+06,1961,V
30-025-08152,6.266306E+05,3.564742E+06,1961,V
30-025-08179,6.254989E+05,3.556981E+06,1961,V
30-025-08169,6.251974E+05,3.556977E+06,1961,V
30-025-08127,6.274912E+05,3.570290E+06,1961,V
30-025-08237,6.236296E+05,3.552626E+06,1961,V
30-025-08358,6.301732E+05,3.572847E+06,1961,V
30-025-08231,6.243272E+05,3.553041E+06,1961,V
30-025-08216,6.239017E+05,3.554640E+06,1960,V
30-025-08215,6.247200E+05,3.554655E+06,1960,V
30-025-08221,6.255246E+05,3.554670E+06,1960,V
30-025-08192,6.255161E+05,3.555474E+06,1960,V
30-025-08191,6.255076E+05,3.556277E+06,1960,V
30-025-08186,6.259099E+05,3.556283E+06,1960,V
30-025-08157,6.262509E+05,3.564333E+06,1960,V
30-025-08195,6.251054E+05,3.556270E+06,1960,V
30-025-08289,6.273090E+05,3.542119E+06,1960,V
30-025-08295,6.277076E+05,3.542526E+06,1960,V
30-025-08291,6.281277E+05,3.542129E+06,1960,V
30-025-08290,6.285255E+05,3.542536E+06,1960,V
30-025-08419,6.321267E+05,3.545516E+06,1960,V
30-025-08302,6.216353E+05,3.542048E+06,1960,V
30-025-08386,6.348168E+05,3.554797E+06,1960,V
30-025-08268,6.298385E+05,3.543685E+06,1960,V
30-025-08310,6.277155E+05,3.541722E+06,1959,V
30-025-08306,6.270127E+05,3.541605E+06,1959,V
30-025-08314,6.288349E+05,3.541835E+06,1959,V
30-025-08311,6.282330E+05,3.541728E+06,1959,V
30-025-08273,6.288331E+05,3.542037E+06,1959,V
30-025-08285,6.289223E+05,3.542966E+06,1959,V
30-025-08276,6.293297E+05,3.542547E+06,1959,V
30-025-08315,6.293777E+05,3.541778E+06,1959,V
30-025-08279,6.297452E+05,3.542979E+06,1959,V
30-025-08282,6.297543E+05,3.542150E+06,1959,V
30-025-08284,6.301520E+05,3.542558E+06,1959,V
30-025-08260,6.215831E+05,3.546126E+06,1958,V
30-025-08259,6.219915E+05,3.545710E+06,1957,V
30-015-05865,6.203843E+05,3.543678E+06,1956,V
30-025-08261,6.207809E+05,3.544084E+06,1956,V
30-025-08267,6.207699E+05,3.544894E+06,1956,V
30-025-08263,6.207871E+05,3.543682E+06,1956,V
30-025-08264,6.211892E+05,3.543682E+06,1956,V
30-025-08262,6.211837E+05,3.544084E+06,1956,V
30-015-05894,6.179682E+05,3.541674E+06,1955,V
30-015-05892,6.183854E+05,3.541680E+06,1955,V
30-015-05884,6.188850E+05,3.541921E+06,1955,V
30-015-05870,6.190821E+05,3.542326E+06,1955,V
30-025-08248,6.288144E+05,3.550301E+06,1953,V
